_CustomerID,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost,Revenue
5,2019-12-16,7,0.05,1085.4,596.97,3039.120000000001
36,2019-12-17,3,0.15,2244.5,1054.915,2558.7300000000005
21,2019-12-17,5,0.05,1005.0,472.35,2412.0
35,2019-12-17,4,0.1,1929.6,1370.016,1466.4959999999992
10,2019-12-17,5,0.05,1098.8,791.136,1263.6199999999997
21,2019-12-17,3,0.1,864.3,475.365,907.5149999999996
31,2019-12-17,5,0.075,5922.8,2428.348,15251.210000000001
26,2019-12-17,4,0.4,3859.2,1929.6,1543.6799999999985
34,2019-12-17,2,0.075,3912.8,1565.12,4108.4400000000005
18,2019-12-17,2,0.075,1179.2,978.736,224.048
45,2019-12-17,4,0.075,1681.7,1378.994,706.3140000000003
35,2019-12-18,1,0.2,2425.4,1697.78,242.5400000000002
23,2019-12-18,8,0.075,1118.9,760.852,2193.044000000001
17,2019-12-18,6,0.075,1326.6,955.152,1631.7179999999998
9,2019-12-18,1,0.075,2974.8,1487.4,1264.29
22,2019-12-18,1,0.15,180.9,88.641,65.12400000000001
34,2019-12-18,3,0.05,5996.5,4917.13,2338.635
27,2019-12-19,4,0.05,2425.4,1164.192,4559.752
11,2019-12-19,4,0.05,5460.5,4313.795,3494.720000000001
30,2019-12-19,2,0.2,891.1,499.016,427.72799999999995
34,2019-12-19,4,0.05,1688.4,1063.692,2161.152
26,2019-12-19,7,0.4,2324.9,1441.438,-325.48600000000033
35,2019-12-19,4,0.2,1011.7,414.797,1578.252
7,2019-12-19,8,0.2,234.5,180.565,56.27999999999997
13,2019-12-19,5,0.05,1078.7,625.646,1995.5950000000007
18,2019-12-19,2,0.05,207.7,112.158,170.314
33,2019-12-19,8,0.15,2264.6,1109.654,6522.047999999999
4,2019-12-20,6,0.05,884.4,566.016,1644.984
12,2019-12-20,8,0.075,2840.8,2045.376,4658.912000000002
9,2019-12-20,3,0.075,5681.6,2897.616,7073.5920000000015
4,2019-12-20,7,0.1,5936.2,3027.462,16205.826
25,2019-12-20,1,0.3,1078.7,550.137,204.9530000000001
12,2019-12-20,7,0.05,2653.2,1485.792,7243.236000000001
39,2019-12-20,6,0.075,268.0,131.32,699.48
41,2019-12-20,7,0.1,1098.8,890.028,692.2439999999996
43,2019-12-21,6,0.075,3999.9,3399.915,1799.9550000000017
29,2019-12-21,7,0.075,6204.2,3226.184,17588.907
32,2019-12-21,3,0.15,2257.9,1151.529,2303.0580000000004
38,2019-12-21,8,0.4,2318.2,1460.466,-556.3680000000004
33,2019-12-21,5,0.2,2680.0,1125.6,5092.0
34,2019-12-21,3,0.05,1125.6,787.92,844.1999999999999
7,2019-12-21,7,0.075,3932.9,2713.701,6469.620499999999
7,2019-12-21,8,0.05,5460.5,4586.82,4805.240000000005
8,2019-12-22,8,0.05,1139.0,501.16,4647.119999999999
25,2019-12-22,5,0.075,254.6,165.49,350.07499999999993
47,2019-12-22,3,0.1,2539.3,1015.72,3808.9500000000007
13,2019-12-22,8,0.2,5748.6,4598.88,0.0
28,2019-12-22,1,0.4,1809.0,1193.94,-108.53999999999996
16,2019-12-22,4,0.1,167.5,122.275,113.89999999999998
36,2019-12-23,3,0.05,194.3,161.269,69.94800000000001
17,2019-12-23,6,0.3,3932.9,1691.147,6371.298000000002
11,2019-12-23,1,0.075,3376.8,1857.24,1266.3
40,2019-12-23,8,0.05,5433.7,3803.59,10867.399999999994
9,2019-12-23,5,0.075,5855.8,4216.176,6002.194999999997
34,2019-12-23,4,0.15,844.2,438.984,1114.3440000000003
18,2019-12-23,6,0.1,931.3,596.032,1452.8279999999995
7,2019-12-23,4,0.05,797.3,677.705,318.9199999999996
7,2019-12-23,5,0.05,877.7,465.181,1843.1700000000003
2,2019-12-23,2,0.05,2405.3,986.173,2597.7240000000006
39,2019-12-24,7,0.075,254.6,188.404,329.707
35,2019-12-24,2,0.075,1983.2,1665.888,337.14400000000023
6,2019-12-24,6,0.15,1098.8,791.136,857.0640000000003
12,2019-12-24,4,0.15,1286.4,514.56,2315.5200000000004
1,2019-12-24,2,0.15,2626.4,1549.576,1365.728
38,2019-12-24,6,0.15,3892.7,2218.839,6539.736000000001
47,2019-12-25,8,0.05,1139.0,660.62,3371.4399999999996
6,2019-12-25,3,0.1,261.3,143.715,274.365
31,2019-12-25,4,0.05,234.5,143.045,318.9200000000001
22,2019-12-25,8,0.15,1319.9,884.333,1900.656
35,2019-12-26,7,0.075,2673.3,1229.718,8701.5915
33,2019-12-26,5,0.1,2948.0,1621.4,5158.999999999998
37,2019-12-26,2,0.05,167.5,75.375,167.5
3,2019-12-26,7,0.15,3872.6,3059.354,1626.4920000000016
1,2019-12-26,1,0.075,3932.9,3185.649,452.2835
17,2019-12-26,5,0.075,1058.6,688.09,1455.5749999999994
1,2019-12-26,5,0.05,187.6,88.172,450.24
32,2019-12-26,8,0.075,2613.0,2168.79,1985.880000000001
23,2019-12-26,6,0.05,1963.1,1040.443,4947.012
40,2019-12-26,6,0.075,3993.2,3154.628,3234.4919999999993
27,2019-12-27,7,0.075,770.5,392.955,2238.3025
31,2019-12-27,2,0.15,5540.9,4488.129,443.271999999999
11,2019-12-27,2,0.05,1949.7,1559.76,584.9100000000003
37,2019-12-27,2,0.05,5889.3,4888.119,1413.4320000000007
13,2019-12-27,4,0.075,730.3,496.604,715.6939999999997
45,2019-12-27,4,0.075,3872.6,1858.848,6893.227999999999
5,2019-12-28,5,0.075,3577.8,1645.788,8318.385
4,2019-12-28,1,0.05,2532.6,1063.692,1342.2779999999998
30,2019-12-28,8,0.1,2673.3,2138.64,2138.640000000003
8,2019-12-28,7,0.05,1065.3,894.852,820.281
37,2019-12-28,4,0.15,1132.3,634.088,1313.4679999999998
13,2019-12-28,2,0.05,5333.2,4266.56,1599.9599999999991
10,2019-12-28,1,0.075,857.6,420.224,373.056
14,2019-12-28,8,0.075,174.2,128.908,257.81600000000003
48,2019-12-28,8,0.05,5326.5,4367.73,5539.560000000005
49,2019-12-28,7,0.2,180.9,139.293,37.98899999999995
49,2019-12-29,7,0.05,1802.3,1369.748,2397.0589999999993
10,2019-12-29,2,0.05,3879.3,1706.892,3956.886
32,2019-12-29,3,0.05,1051.9,820.482,536.4690000000003
4,2019-12-29,1,0.05,3906.1,2226.477,1484.3180000000002
31,2019-12-29,5,0.05,891.1,507.927,1693.0900000000001
40,2019-12-29,2,0.075,221.1,170.247,68.54099999999994
25,2019-12-29,3,0.15,3986.5,2551.36,2511.495
30,2019-12-29,1,0.2,187.6,153.832,-3.7520000000000095
47,2019-12-29,5,0.1,214.4,102.912,450.24
18,2019-12-29,2,0.1,1748.7,909.324,1329.012
21,2019-12-29,6,0.075,1969.8,1477.35,2068.290000000001
13,2019-12-30,3,0.3,3953.0,2648.51,355.77000000000044
45,2019-12-30,1,0.05,2512.5,1105.5,1281.375
46,2019-12-30,4,0.15,3825.7,3098.817,612.1119999999992
42,2019-12-30,1,0.1,207.7,89.311,97.61899999999997
4,2019-12-30,6,0.15,1929.6,1254.24,2315.519999999999
27,2019-12-30,7,0.1,1145.7,458.28,4009.9500000000007
3,2019-12-30,5,0.1,2552.7,1072.134,6126.48
23,2019-12-30,6,0.075,5561.0,2335.62,16849.83
10,2019-12-30,8,0.075,214.4,120.064,626.048
19,2019-12-30,1,0.075,2371.8,1470.516,723.3989999999999
2,2019-12-31,2,0.075,1038.5,498.48,924.2649999999999
12,2019-12-31,8,0.075,1011.7,566.552,2954.1639999999998
7,2019-12-31,7,0.075,3926.2,2944.65,4809.5949999999975
2,2019-12-31,2,0.1,6070.2,4127.736,2670.888000000001
44,2019-12-31,5,0.075,5996.5,5097.025,2248.687500000001
26,2019-12-31,4,0.2,5071.9,3246.016,3246.015999999998
5,2019-12-31,7,0.15,6164.0,4129.88,7766.639999999997
48,2019-12-31,5,0.1,3825.7,1874.593,7842.684999999998
1,2019-12-31,3,0.1,1715.2,806.144,2212.608
29,2020-01-01,3,0.05,3845.8,2230.564,4268.838000000002
31,2020-01-01,2,0.1,1078.7,431.48,1078.7
28,2020-01-01,3,0.1,1045.2,480.792,1379.6640000000002
3,2020-01-01,1,0.05,268.0,123.28,131.32
13,2020-01-02,7,0.075,1802.3,1153.472,3595.5885000000007
24,2020-01-02,2,0.1,1025.1,830.331,184.5179999999998
26,2020-01-02,1,0.1,2579.5,1031.8,1289.7500000000002
36,2020-01-02,7,0.05,6257.8,2816.01,21902.299999999996
47,2020-01-02,5,0.075,5333.2,4426.556,2533.2700000000023
44,2020-01-02,8,0.15,1675.0,1155.75,2144.0
21,2020-01-02,1,0.1,1139.0,466.99,558.1099999999999
6,2020-01-02,3,0.075,1011.7,667.722,804.3015
36,2020-01-03,4,0.075,174.2,90.584,282.20399999999995
36,2020-01-03,3,0.2,1775.5,710.2,2130.6000000000004
24,2020-01-03,1,0.05,1065.3,521.997,490.038
18,2020-01-03,3,0.05,6123.8,4041.708,5327.706000000002
47,2020-01-03,6,0.075,2452.2,1986.282,1692.0179999999996
19,2020-01-03,5,0.1,3906.1,2226.477,6445.065
36,2020-01-03,5,0.05,2351.7,1622.673,3057.209999999999
12,2020-01-03,3,0.05,991.6,793.28,446.22
42,2020-01-03,5,0.15,5226.0,3240.12,6009.900000000002
25,2020-01-04,1,0.1,5936.2,3027.462,2315.118
12,2020-01-04,8,0.075,1051.9,525.95,3576.46
11,2020-01-04,5,0.1,1018.4,794.352,611.0399999999998
23,2020-01-04,7,0.05,3731.9,2948.201,4179.728000000002
9,2020-01-04,2,0.1,3276.3,2588.277,720.7860000000001
41,2020-01-05,7,0.4,1105.5,718.575,-386.92500000000064
40,2020-01-05,4,0.05,6539.2,4708.224,6016.0639999999985
47,2020-01-05,4,0.075,3517.5,2778.825,1899.4500000000007
18,2020-01-05,2,0.075,2338.3,1099.001,2127.8530000000005
38,2020-01-05,1,0.2,2231.1,892.44,892.4399999999998
47,2020-01-05,6,0.075,911.2,537.608,1831.5120000000004
45,2020-01-05,7,0.05,6277.9,4520.088,10107.418999999996
21,2020-01-05,3,0.2,2371.8,996.156,2703.8520000000003
45,2020-01-05,2,0.2,1969.8,984.9,1181.8799999999999
45,2020-01-05,2,0.2,5996.5,2818.355,3957.6899999999996
11,2020-01-05,8,0.1,3865.9,2396.858,8659.615999999998
6,2020-01-05,5,0.075,5768.7,4557.273,3893.8724999999977
50,2020-01-06,5,0.15,1916.2,1341.34,1437.1500000000003
9,2020-01-06,2,0.075,1989.9,1392.93,895.4549999999999
46,2020-01-06,1,0.1,3370.1,2763.482,269.6080000000002
38,2020-01-06,6,0.2,850.9,697.738,-102.10800000000017
15,2020-01-06,2,0.05,1125.6,697.872,742.896
42,2020-01-06,8,0.075,6157.3,3509.661,17486.732000000004
17,2020-01-06,6,0.075,1005.0,592.95,2020.0499999999997
24,2020-01-06,5,0.075,2479.0,1735.3,2788.874999999999
20,2020-01-06,5,0.075,1989.9,1492.425,1741.1625000000004
1,2020-01-06,7,0.05,716.9,336.943,2408.7839999999997
35,2020-01-07,4,0.1,1688.4,894.852,2498.832
50,2020-01-07,8,0.3,2619.7,1938.578,-838.3040000000001
12,2020-01-07,3,0.05,1728.6,1400.166,726.0119999999997
32,2020-01-07,1,0.075,3993.2,1637.212,2056.498
37,2020-01-07,3,0.05,2398.6,1199.3,3238.1100000000006
21,2020-01-07,6,0.05,884.4,548.328,1751.1119999999999
24,2020-01-07,8,0.1,804.0,353.76,2958.7200000000003
24,2020-01-07,6,0.15,897.8,475.834,1723.7759999999998
34,2020-01-07,4,0.075,3859.2,1891.008,6715.007999999999
24,2020-01-07,7,0.1,951.4,675.494,1265.3619999999996
6,2020-01-07,2,0.1,201.0,120.6,120.60000000000002
23,2020-01-07,3,0.15,2566.1,1950.236,692.8469999999995
18,2020-01-07,7,0.05,1728.6,968.016,4719.0779999999995
40,2020-01-08,3,0.075,5132.2,3027.998,5157.860999999999
12,2020-01-08,6,0.075,5480.6,4439.286,3781.6140000000014
4,2020-01-08,4,0.15,3953.0,2688.04,2688.040000000001
42,2020-01-08,6,0.075,964.8,530.64,2170.7999999999997
33,2020-01-08,4,0.075,1943.0,1068.65,2914.5
7,2020-01-08,8,0.15,3892.7,3075.233,1868.4959999999992
12,2020-01-08,3,0.075,5822.3,4541.394,2532.700500000001
47,2020-01-08,3,0.15,1755.4,1298.996,579.2820000000002
39,2020-01-08,4,0.1,3128.9,1439.294,5506.8640000000005
34,2020-01-08,3,0.075,2318.2,1553.194,1773.4230000000002
13,2020-01-09,5,0.1,1735.3,1145.298,2082.3599999999997
17,2020-01-09,7,0.05,3879.3,1551.72,14935.304999999998
26,2020-01-09,8,0.05,3932.9,1887.792,14787.704000000002
39,2020-01-09,2,0.1,1045.2,543.504,794.3520000000001
4,2020-01-09,7,0.1,214.4,124.352,480.25600000000003
34,2020-01-09,4,0.05,897.8,466.856,1544.216
16,2020-01-09,1,0.3,1139.0,717.57,79.7299999999999
17,2020-01-09,5,0.05,5460.5,2348.015,14197.300000000003
45,2020-01-09,3,0.075,2391.9,1841.763,1112.2335000000007
1,2020-01-09,6,0.3,5996.5,4557.34,-2158.74
9,2020-01-10,2,0.075,1728.6,726.012,1745.886
13,2020-01-10,4,0.15,3343.3,2240.011,2407.1760000000013
40,2020-01-10,6,0.1,174.2,81.874,449.43600000000004
31,2020-01-10,6,0.05,1058.6,561.058,2667.6719999999996
37,2020-01-10,5,0.075,964.8,395.568,2484.3599999999997
39,2020-01-10,1,0.05,3966.4,2300.512,1467.5679999999998
43,2020-01-10,1,0.05,2633.1,1895.832,605.6129999999996
40,2020-01-10,7,0.05,1011.7,819.477,991.4660000000002
15,2020-01-10,8,0.05,3892.7,2802.744,7162.567999999996
3,2020-01-10,7,0.05,3805.6,1636.408,13852.383999999998
20,2020-01-10,7,0.05,1031.8,825.44,1083.389999999999
11,2020-01-10,4,0.05,6090.3,2618.829,12667.823999999999
11,2020-01-11,2,0.05,3892.7,2102.058,3192.013999999999
2,2020-01-11,1,0.1,2231.1,1070.928,937.0619999999997
23,2020-01-11,6,0.15,3953.0,3320.52,237.1800000000012
13,2020-01-11,1,0.075,931.3,726.414,135.0385
31,2020-01-11,4,0.3,2626.4,1365.728,1891.0079999999998
23,2020-01-11,6,0.15,1681.7,1294.909,807.2160000000003
31,2020-01-11,2,0.2,1266.3,987.714,50.651999999999816
41,2020-01-11,5,0.1,3356.7,1879.752,5706.389999999999
11,2020-01-11,6,0.1,1112.2,767.418,1401.372
12,2020-01-11,8,0.05,1862.6,819.544,7599.4079999999985
48,2020-01-11,2,0.1,254.6,106.932,244.41599999999997
7,2020-01-11,1,0.2,3919.5,2822.04,313.55999999999995
23,2020-01-11,1,0.05,3979.8,3024.648,756.1620000000003
49,2020-01-12,6,0.15,3859.2,1852.416,8567.423999999999
18,2020-01-12,8,0.3,214.4,109.344,325.88800000000015
7,2020-01-12,1,0.075,1252.9,989.791,169.14150000000006
1,2020-01-12,8,0.15,4013.3,2367.847,8347.664
47,2020-01-12,8,0.075,1112.2,645.076,3069.6720000000005
2,2020-01-12,8,0.05,3859.2,2662.848,8027.135999999999
40,2020-01-12,5,0.1,3825.7,3137.074,1530.279999999998
12,2020-01-12,7,0.1,241.2,173.664,303.912
46,2020-01-12,5,0.4,3979.8,2467.476,-397.98
13,2020-01-12,8,0.075,3899.4,3197.508,3275.496000000003
42,2020-01-12,3,0.05,2412.0,1736.64,1664.28
13,2020-01-12,8,0.075,5875.9,4289.407,9166.403999999995
38,2020-01-12,1,0.3,5293.0,3122.87,582.2300000000005
19,2020-01-13,7,0.075,3912.8,1995.528,11366.684000000001
37,2020-01-13,3,0.075,1159.1,718.642,1060.5765
47,2020-01-13,4,0.1,1125.6,596.568,1665.888
41,2020-01-13,8,0.05,3912.8,1956.4,14086.080000000002
7,2020-01-13,7,0.05,227.8,159.46,398.6500000000001
45,2020-01-13,7,0.075,1018.4,407.36,3742.62
20,2020-01-13,8,0.1,938.0,684.74,1275.6800000000003
42,2020-01-13,3,0.05,227.8,102.51,341.70000000000005
6,2020-01-13,7,0.05,1005.0,673.35,1969.7999999999997
5,2020-01-14,2,0.075,227.8,166.294,88.84199999999998
30,2020-01-14,5,0.05,1072.0,546.72,2358.3999999999996
1,2020-01-14,1,0.075,2505.8,1954.524,363.34100000000035
28,2020-01-14,5,0.05,4020.0,3015.0,4020.0
12,2020-01-14,4,0.05,5916.1,3253.855,9465.76
11,2020-01-14,4,0.1,1092.1,567.892,1659.9919999999993
16,2020-01-14,4,0.15,3959.7,2375.82,3959.699999999999
16,2020-01-14,3,0.1,3845.8,1884.442,4730.334000000001
10,2020-01-14,7,0.1,3919.5,2586.87,6584.760000000002
43,2020-01-14,6,0.2,268.0,131.32,498.4800000000001
4,2020-01-15,8,0.05,3986.5,1634.465,17221.68
10,2020-01-15,7,0.075,2680.0,1795.6,4783.800000000001
7,2020-01-15,3,0.075,1045.2,501.696,1395.342
18,2020-01-15,1,0.05,5949.6,3272.28,2379.8400000000006
42,2020-01-15,5,0.075,3946.3,1578.52,10359.037500000002
24,2020-01-15,2,0.2,1969.8,1536.444,78.79199999999992
47,2020-01-15,2,0.05,5862.5,2872.625,5393.5
23,2020-01-15,5,0.15,1681.7,739.948,3447.485000000001
20,2020-01-16,8,0.05,2432.1,1361.976,7588.151999999998
28,2020-01-16,6,0.075,1701.8,1429.512,867.9180000000001
41,2020-01-16,8,0.15,3504.1,2207.583,6167.215999999997
36,2020-01-16,6,0.2,2639.8,1689.472,2534.208000000001
5,2020-01-16,7,0.075,1701.8,1021.08,3871.5949999999993
5,2020-01-16,3,0.05,5514.1,2315.922,8767.419000000002
20,2020-01-16,8,0.2,1105.5,696.465,1503.4799999999996
33,2020-01-16,5,0.075,1031.8,815.122,696.465
28,2020-01-16,2,0.075,5681.6,4090.752,2329.456000000001
12,2020-01-16,1,0.15,2525.9,1869.166,277.8490000000004
41,2020-01-16,6,0.075,1279.7,639.85,3263.2350000000006
5,2020-01-17,4,0.05,3095.4,2073.918,3466.848
14,2020-01-17,2,0.15,174.2,146.328,3.4839999999999804
5,2020-01-17,2,0.1,978.2,684.74,391.28
14,2020-01-17,1,0.05,227.8,148.07,68.34000000000003
43,2020-01-17,4,0.05,227.8,161.738,218.6880000000001
47,2020-01-17,4,0.15,6318.1,4738.575,2527.2400000000016
29,2020-01-17,3,0.05,1701.8,935.99,2042.16
31,2020-01-17,6,0.075,3055.2,2230.296,3574.5840000000007
30,2020-01-17,5,0.05,877.7,728.491,526.6200000000003
29,2020-01-18,7,0.15,1098.8,901.016,230.7480000000004
18,2020-01-18,3,0.05,958.1,469.469,1322.178
21,2020-01-18,3,0.075,1005.0,452.25,1432.125
49,2020-01-18,3,0.05,1058.6,804.536,603.402
12,2020-01-18,4,0.15,1058.6,698.676,804.5359999999996
8,2020-01-19,3,0.075,5540.9,2437.996,8062.009499999998
5,2020-01-19,8,0.15,1132.3,600.119,2898.687999999999
6,2020-01-19,5,0.05,1125.6,506.52,2814.0
37,2020-01-19,3,0.05,2552.7,1225.296,3599.306999999999
12,2020-01-19,2,0.075,1018.4,661.96,560.1199999999999
18,2020-01-19,6,0.05,964.8,472.752,2662.8479999999995
4,2020-01-19,7,0.05,964.8,685.008,1620.8639999999994
41,2020-01-19,8,0.075,2492.4,996.96,10468.080000000002
10,2020-01-19,6,0.4,971.5,806.345,-1340.6700000000003
48,2020-01-19,1,0.2,1065.3,777.669,74.57100000000003
47,2020-01-19,1,0.15,6130.5,3310.47,1900.4550000000004
23,2020-01-20,4,0.15,2653.2,1936.836,1273.5359999999991
50,2020-01-20,6,0.1,1125.6,607.824,2431.2960000000003
34,2020-01-20,8,0.15,857.6,531.712,1577.9840000000004
38,2020-01-20,1,0.2,1782.2,1354.472,71.28800000000001
20,2020-01-20,6,0.075,2010.0,1045.2,4884.299999999999
9,2020-01-21,4,0.05,857.6,660.352,617.4720000000002
20,2020-01-21,5,0.1,871.0,644.54,696.8000000000001
6,2020-01-21,8,0.075,2559.4,1945.144,3378.4080000000013
2,2020-01-21,7,0.05,3812.3,1601.166,14143.633000000003
20,2020-01-21,7,0.075,1058.6,571.644,2852.9269999999997
33,2020-01-21,1,0.15,2479.0,1958.41,148.74
34,2020-01-21,5,0.1,1742.0,1480.7,435.49999999999955
21,2020-01-21,2,0.05,3162.4,1739.32,2529.9200000000005
12,2020-01-21,2,0.05,207.7,97.619,199.392
19,2020-01-21,6,0.075,931.3,605.345,1536.6449999999998
5,2020-01-21,3,0.05,5098.7,3365.142,4435.868999999999
35,2020-01-21,8,0.4,1165.8,909.324,-1678.7519999999995
7,2020-01-22,5,0.05,1909.5,954.75,4296.375
37,2020-01-22,7,0.05,6244.4,5057.964,6119.511999999996
7,2020-01-22,4,0.075,3872.6,3252.984,1316.6839999999993
30,2020-01-22,4,0.3,1762.1,1180.607,211.45199999999932
37,2020-01-22,3,0.075,2552.7,1480.566,2642.0445
19,2020-01-22,4,0.1,1005.0,502.5,1608.0
5,2020-01-22,4,0.05,1340.0,978.2,1179.1999999999998
13,2020-01-22,1,0.05,1842.5,921.25,829.125
18,2020-01-22,2,0.4,3852.5,3236.1,-1849.1999999999998
47,2020-01-23,3,0.1,1212.7,715.493,1127.8110000000001
22,2020-01-23,1,0.05,3819.0,2940.63,687.4200000000001
19,2020-01-23,8,0.2,1065.3,532.65,2556.7200000000003
38,2020-01-23,6,0.1,1862.6,1192.064,2905.655999999999
35,2020-01-23,4,0.1,1989.9,1154.142,2547.072
34,2020-01-23,8,0.075,2693.4,2289.39,1616.0400000000009
25,2020-01-23,7,0.4,4020.0,2613.0,-1407.0
8,2020-01-23,3,0.1,1212.7,557.842,1600.7640000000001
24,2020-01-23,3,0.1,3484.0,2891.72,731.6400000000003
26,2020-01-24,3,0.3,3845.8,2499.77,576.8700000000013
28,2020-01-24,2,0.2,2398.6,1703.006,431.7479999999996
27,2020-01-24,5,0.075,6123.8,3919.232,8726.415
50,2020-01-24,3,0.1,1788.9,1216.452,1180.674
12,2020-01-24,3,0.05,3926.2,2002.362,5182.583999999999
37,2020-01-24,7,0.1,180.9,124.821,265.923
5,2020-01-24,3,0.05,3169.1,2313.443,2091.6059999999993
10,2020-01-24,1,0.15,1172.5,539.35,457.275
18,2020-01-25,5,0.05,3959.7,2573.805,5939.549999999999
30,2020-01-25,7,0.05,194.3,108.808,530.439
3,2020-01-25,8,0.05,2318.2,1877.742,2596.384
46,2020-01-25,3,0.1,1916.2,1494.636,689.8319999999999
26,2020-01-25,5,0.05,2512.5,1055.25,6658.125
16,2020-01-25,6,0.15,174.2,102.778,271.75199999999995
34,2020-01-26,1,0.1,5668.2,3344.238,1757.1420000000003
2,2020-01-26,3,0.3,1876.0,1106.84,619.0800000000004
29,2020-01-26,6,0.1,1969.8,886.41,5318.46
15,2020-01-26,5,0.075,1045.2,836.16,653.2500000000005
25,2020-01-26,5,0.2,5681.6,2727.168,9090.560000000003
22,2020-01-26,5,0.15,1105.5,442.2,2487.375
3,2020-01-26,7,0.15,5427.0,2170.8,17095.049999999996
3,2020-01-27,7,0.05,2378.5,1403.315,5993.819999999998
43,2020-01-27,5,0.075,5038.4,2418.432,11210.439999999999
32,2020-01-27,1,0.05,857.6,497.408,317.312
39,2020-01-27,8,0.2,1728.6,1417.452,-276.57600000000093
11,2020-01-27,5,0.075,221.1,163.614,204.5174999999999
36,2020-01-27,4,0.05,1118.9,637.773,1700.7280000000005
20,2020-01-27,6,0.1,207.7,137.082,299.0879999999999
36,2020-01-27,3,0.05,1051.9,641.659,1072.938
43,2020-01-28,5,0.075,214.4,107.2,455.59999999999997
29,2020-01-28,5,0.1,6485.6,4734.488,5512.759999999998
37,2020-01-28,4,0.1,2706.8,1569.944,3464.7040000000015
10,2020-01-28,8,0.075,951.4,589.868,2321.4159999999993
7,2020-01-28,6,0.075,1983.2,1487.4,2082.3599999999997
41,2020-01-28,2,0.1,3872.6,2517.19,1936.3000000000002
4,2020-01-28,5,0.075,3999.9,3119.922,2899.927500000001
12,2020-01-29,5,0.3,2244.5,1773.155,-1010.0249999999994
3,2020-01-29,3,0.075,1748.7,699.48,2754.2025000000003
9,2020-01-29,6,0.05,3845.8,1615.236,12229.644
38,2020-01-29,4,0.075,2398.6,1990.838,911.4679999999998
9,2020-01-29,8,0.075,5554.3,4276.811,6887.332000000002
31,2020-01-29,4,0.15,3926.2,2630.554,2826.8639999999996
28,2020-01-29,4,0.05,6231.0,3177.81,10966.56
33,2020-01-29,2,0.05,6056.8,4118.624,3270.6720000000005
32,2020-01-30,4,0.075,2552.7,1327.404,4135.374
4,2020-01-30,7,0.05,1038.5,882.725,726.9500000000002
50,2020-01-30,3,0.075,6244.4,5182.852,1779.6539999999995
11,2020-01-30,8,0.05,3852.5,1926.25,13869.0
29,2020-01-30,5,0.1,3906.1,2812.392,3515.49
27,2020-01-30,1,0.2,227.8,111.622,70.61800000000001
47,2020-01-30,6,0.1,3457.2,1486.596,9749.303999999996
32,2020-01-30,8,0.05,2412.0,1712.52,4631.040000000001
39,2020-01-31,5,0.2,4006.6,3285.412,-400.6600000000003
41,2020-01-31,4,0.075,261.3,107.133,538.278
40,2020-01-31,5,0.05,938.0,534.66,1782.2000000000003
15,2020-01-31,3,0.05,3028.4,2150.164,2180.4479999999994
19,2020-01-31,8,0.1,2546.0,1476.68,6517.76
24,2020-01-31,1,0.2,214.4,124.352,47.168000000000006
32,2020-01-31,6,0.1,214.4,96.48,578.88
25,2020-02-01,5,0.05,3845.8,1922.9,8653.050000000001
43,2020-02-01,3,0.05,1038.5,737.335,747.72
10,2020-02-01,8,0.2,234.5,93.8,750.4
15,2020-02-01,5,0.05,904.5,443.205,2080.35
17,2020-02-01,3,0.075,1728.6,1019.874,1737.2429999999997
6,2020-02-01,4,0.05,743.7,312.354,1576.6440000000005
15,2020-02-02,8,0.2,1192.6,632.078,2576.0159999999996
28,2020-02-02,3,0.075,2211.0,1392.93,1956.7349999999997
1,2020-02-02,7,0.1,837.5,502.5,1758.75
45,2020-02-02,7,0.05,2505.8,1603.712,5437.586000000001
33,2020-02-02,1,0.1,194.3,114.637,60.233000000000004
35,2020-02-02,3,0.075,1969.8,1181.88,1920.5549999999998
13,2020-02-02,2,0.075,1929.6,1485.792,598.1759999999999
21,2020-02-02,2,0.1,207.7,95.542,182.77599999999995
33,2020-02-02,7,0.075,3906.1,3046.758,3964.691500000001
14,2020-02-02,3,0.4,3879.3,3025.854,-2094.8219999999997
48,2020-02-02,8,0.05,2438.8,1999.816,2536.3520000000008
12,2020-02-03,7,0.05,2278.0,1070.66,7654.079999999999
33,2020-02-03,5,0.075,6237.7,4803.029,4834.217499999995
7,2020-02-03,4,0.05,5098.7,4180.934,2651.323999999997
10,2020-02-03,1,0.075,1943.0,1515.54,281.7350000000001
23,2020-02-03,6,0.05,824.1,354.363,2571.192
23,2020-02-03,3,0.3,1072.0,600.32,450.2400000000001
31,2020-02-03,6,0.15,2539.3,1904.475,1523.5800000000017
21,2020-02-03,3,0.075,2345.0,1195.95,2919.5249999999996
3,2020-02-03,7,0.4,1025.1,563.805,358.78499999999997
8,2020-02-04,8,0.05,991.6,545.38,3173.12
8,2020-02-04,4,0.075,2345.0,1735.3,1735.3000000000002
44,2020-02-04,8,0.05,1701.8,1276.35,2722.880000000001
27,2020-02-04,5,0.2,174.2,123.682,78.38999999999992
17,2020-02-04,7,0.15,1058.6,868.052,222.30599999999947
3,2020-02-04,4,0.05,3966.4,2379.84,5552.959999999999
19,2020-02-05,6,0.1,201.0,120.6,361.80000000000007
43,2020-02-05,8,0.1,2358.4,1462.208,5282.815999999999
9,2020-02-05,6,0.15,6257.8,3066.322,13516.848
18,2020-02-05,7,0.15,931.3,689.162,717.1009999999999
9,2020-02-05,1,0.05,1172.5,750.4,363.475
