,_CustomerID,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost,Revenue
3306,30,2019-06-22,5,0.1,261.3,198.588,182.9100000000001
3307,40,2019-06-23,8,0.075,3919.5,2900.43,5800.860000000001
3308,37,2019-06-23,7,0.3,1259.6,919.508,-264.5160000000001
3309,38,2019-06-23,5,0.1,2358.4,1532.96,2947.9999999999995
3310,45,2019-06-23,4,0.05,2887.7,1443.85,5197.859999999999
3311,42,2019-06-23,5,0.05,1065.3,628.527,1917.5399999999995
3312,5,2019-06-23,3,0.3,5326.5,2503.455,3675.2850000000008
3313,31,2019-06-23,8,0.05,3423.7,1540.665,13694.8
3314,45,2019-06-24,2,0.4,3879.3,1823.271,1008.6179999999999
3315,22,2019-06-24,3,0.3,3926.2,3258.746,-1531.2179999999998
3316,44,2019-06-24,4,0.2,998.3,798.64,0.0
3317,40,2019-06-24,8,0.05,917.9,523.203,2790.416
3318,46,2019-06-25,6,0.075,1098.8,637.304,2274.516
3319,44,2019-06-25,2,0.4,3993.2,2515.716,-239.59199999999964
3320,14,2019-06-25,5,0.05,2485.7,1640.562,3604.2650000000003
3321,33,2019-06-25,2,0.075,221.1,121.605,165.82499999999996
3322,26,2019-06-25,2,0.05,2237.8,1566.46,1118.9000000000005
3323,40,2019-06-25,7,0.3,2244.5,1391.59,1256.9200000000012
3324,24,2019-06-25,8,0.15,737.0,449.57,1415.0400000000004
3325,18,2019-06-26,4,0.2,2244.5,1279.365,2064.9399999999996
3326,36,2019-06-26,8,0.05,3953.0,2767.1,7906.0
3327,27,2019-06-26,7,0.4,4020.0,2251.2,1125.6000000000013
3328,29,2019-06-26,4,0.075,6411.9,3911.259,8078.993999999999
3329,24,2019-06-26,1,0.1,1782.2,1354.472,249.50800000000004
3330,19,2019-06-26,3,0.1,998.3,549.065,1048.2149999999997
3331,37,2019-06-26,8,0.05,710.2,568.16,852.2400000000007
3332,30,2019-06-26,8,0.15,227.8,154.904,309.808
3333,35,2019-06-26,1,0.15,1065.3,724.404,181.101
3334,49,2019-06-26,6,0.1,214.4,120.064,437.3760000000001
3335,17,2019-06-26,1,0.075,1286.4,836.16,353.7600000000001
3336,44,2019-06-26,5,0.075,1051.9,715.292,1288.5775
3337,45,2019-06-27,4,0.1,5272.9,3849.217,3585.5719999999983
3338,26,2019-06-27,8,0.1,1018.4,835.088,651.7759999999998
3339,31,2019-06-27,6,0.4,3651.5,2117.87,438.1799999999985
3340,30,2019-06-27,4,0.2,2284.7,1759.219,274.16399999999885
3341,16,2019-06-27,2,0.05,6378.4,3061.632,5995.695999999999
3342,38,2019-06-28,6,0.15,6385.1,4661.123,4597.272000000003
3343,32,2019-06-28,7,0.1,5065.2,3900.204,4609.332
3344,31,2019-06-28,6,0.075,1085.4,586.116,2507.274000000001
3345,10,2019-06-28,1,0.075,2445.5,1760.76,501.3275000000001
3346,31,2019-06-28,7,0.05,247.9,131.387,728.826
3347,45,2019-06-28,7,0.05,1072.0,825.44,1350.7199999999993
3348,29,2019-06-28,4,0.075,2599.6,1429.78,3899.4000000000005
3349,20,2019-06-28,6,0.15,254.6,178.22,229.14
3350,48,2019-06-28,2,0.075,6378.4,3890.824,4018.391999999999
3351,8,2019-06-28,2,0.075,261.3,164.619,154.16700000000003
3352,10,2019-06-29,7,0.1,2345.0,1969.8,984.9000000000003
3353,30,2019-06-29,4,0.05,1675.0,670.0,3685.0
3354,24,2019-06-29,3,0.05,2512.5,1130.625,3768.75
3355,32,2019-06-29,4,0.05,3926.2,2905.388,3298.008
3356,45,2019-06-29,8,0.075,5366.7,4239.693,5796.036
3357,17,2019-06-29,1,0.1,877.7,623.167,166.76300000000003
3358,47,2019-06-29,6,0.075,1058.6,539.886,2635.9139999999998
3359,19,2019-06-29,6,0.075,1072.0,493.12,2990.88
3360,29,2019-06-30,5,0.075,3912.8,2543.32,5380.1
3361,39,2019-06-30,1,0.1,227.8,107.066,97.95400000000001
3362,29,2019-06-30,2,0.075,1139.0,558.11,990.9300000000001
3363,47,2019-06-30,6,0.05,201.0,98.49,554.76
3364,35,2019-06-30,4,0.075,1038.5,799.645,643.8699999999999
3365,12,2019-06-30,5,0.3,254.6,142.576,178.22000000000003
3366,44,2019-06-30,6,0.1,1058.6,518.714,2604.155999999999
3367,10,2019-07-01,5,0.1,247.9,198.32,123.9500000000001
3368,34,2019-07-01,7,0.05,1025.1,481.797,3444.3359999999993
3369,19,2019-07-01,1,0.075,5782.1,3700.544,1647.8985000000002
3370,25,2019-07-01,8,0.2,1051.9,462.836,3029.4720000000007
3371,26,2019-07-01,8,0.075,844.2,379.89,3207.96
3372,20,2019-07-01,2,0.1,2412.0,2026.08,289.4400000000005
3373,18,2019-07-02,7,0.05,1031.8,804.804,1227.8419999999996
3374,21,2019-07-02,1,0.1,5983.1,3410.367,1974.4229999999998
3375,12,2019-07-02,7,0.05,830.8,697.872,639.7160000000002
3376,1,2019-07-02,8,0.1,1092.1,633.418,2795.775999999999
3377,24,2019-07-02,3,0.2,1011.7,718.307,273.159
3378,25,2019-07-02,3,0.075,1882.7,1186.101,1666.1894999999995
3379,8,2019-07-02,2,0.075,1252.9,914.617,488.6310000000003
3380,6,2019-07-02,8,0.2,1708.5,1435.14,-546.7200000000012
3381,37,2019-07-02,1,0.1,1273.0,954.75,190.95000000000005
3382,3,2019-07-02,2,0.15,2438.8,1341.34,1463.2800000000002
3383,27,2019-07-02,1,0.1,3061.9,1745.283,1010.4270000000001
3384,2,2019-07-02,6,0.15,3061.9,1224.76,8267.130000000001
3385,6,2019-07-02,1,0.05,167.5,142.375,16.75
3386,47,2019-07-02,6,0.15,3993.2,3234.492,958.3679999999977
3387,10,2019-07-02,5,0.1,1125.6,585.312,2138.64
3388,17,2019-07-02,3,0.075,1159.1,846.143,678.0735
3389,29,2019-07-02,1,0.075,1038.5,810.03,150.58249999999998
3390,33,2019-07-03,4,0.1,214.4,135.072,231.55200000000002
3391,47,2019-07-03,7,0.15,1748.7,804.402,4773.950999999999
3392,38,2019-07-03,1,0.05,2834.1,1445.391,1247.004
3393,39,2019-07-03,7,0.075,2324.9,953.209,8381.264500000003
3394,43,2019-07-03,1,0.3,1815.7,1470.717,-199.7270000000001
3395,5,2019-07-03,3,0.1,187.6,99.428,208.23600000000002
3396,11,2019-07-03,2,0.2,1232.8,505.448,961.5840000000001
3397,38,2019-07-03,5,0.075,978.2,498.882,2029.765
3398,1,2019-07-04,4,0.05,1172.5,914.55,797.3000000000002
3399,28,2019-07-04,1,0.15,1105.5,442.2,497.47499999999997
3400,10,2019-07-04,5,0.075,2760.4,1739.052,4071.59
3401,47,2019-07-04,1,0.05,268.0,134.0,120.6
3402,21,2019-07-04,7,0.1,1246.2,984.498,959.5739999999992
3403,42,2019-07-05,1,0.05,2720.2,1441.706,1142.4839999999997
3404,13,2019-07-05,4,0.4,1132.3,962.455,-1132.3000000000006
3405,21,2019-07-05,2,0.15,1051.9,494.393,799.4440000000003
3406,16,2019-07-05,3,0.2,1112.2,556.1,1000.9799999999999
3407,21,2019-07-05,5,0.05,3886.0,2953.36,3691.6999999999985
3408,45,2019-07-05,2,0.1,2479.0,1834.46,793.2799999999997
3409,24,2019-07-05,1,0.15,1085.4,542.7,379.8900000000001
3410,21,2019-07-05,6,0.075,683.4,369.036,1578.654
3411,26,2019-07-05,1,0.05,944.7,415.668,481.797
3412,33,2019-07-06,4,0.075,1045.2,648.024,1275.1440000000002
3413,18,2019-07-06,7,0.2,1118.9,626.584,1879.7520000000013
3414,30,2019-07-06,3,0.1,1956.4,782.56,2934.6000000000004
3415,42,2019-07-06,8,0.4,1085.4,434.16,1736.6399999999999
3416,20,2019-07-06,1,0.1,1112.2,934.248,66.73199999999997
3417,12,2019-07-06,3,0.05,247.9,146.261,267.73199999999997
3418,40,2019-07-07,4,0.05,1139.0,728.96,1412.3599999999997
3419,41,2019-07-07,1,0.4,1038.5,633.485,-10.385000000000105
3420,46,2019-07-07,3,0.05,1078.7,841.386,550.1370000000004
3421,29,2019-07-07,3,0.075,3604.6,2270.898,3190.071
3422,16,2019-07-07,7,0.075,871.0,531.31,1920.555
3423,47,2019-07-07,3,0.05,984.9,512.148,1270.5209999999997
3424,39,2019-07-07,8,0.2,5989.8,4552.248,1916.7360000000044
3425,28,2019-07-07,5,0.1,978.2,616.266,1320.5700000000002
3426,8,2019-07-07,7,0.1,1701.8,1429.512,714.7559999999996
3427,24,2019-07-07,8,0.15,1688.4,1080.576,2836.5120000000006
3428,16,2019-07-08,5,0.05,2479.0,1065.97,6445.400000000001
3429,42,2019-07-08,6,0.05,214.4,175.808,167.23200000000008
3430,41,2019-07-08,6,0.3,1902.8,1046.54,1712.5200000000004
3431,11,2019-07-08,4,0.05,268.0,214.4,160.79999999999995
3432,5,2019-07-08,8,0.15,884.4,725.208,212.2560000000003
3433,32,2019-07-08,7,0.1,1118.9,939.876,469.9380000000009
3434,10,2019-07-08,4,0.075,1976.5,1462.61,1462.6100000000006
3435,41,2019-07-09,5,0.1,6411.9,3526.545,11220.824999999995
3436,18,2019-07-09,5,0.075,1279.7,870.196,1567.6325000000002
3437,1,2019-07-09,2,0.05,1051.9,831.001,336.6080000000002
3438,42,2019-07-09,1,0.05,1889.4,1020.276,774.6540000000001
3439,49,2019-07-09,2,0.05,1078.7,528.563,992.4040000000002
3440,48,2019-07-09,2,0.15,2505.8,1678.886,902.0880000000006
3441,13,2019-07-10,5,0.15,2847.5,1708.5,3559.375
3442,15,2019-07-10,2,0.05,2780.5,1445.86,2391.23
3443,12,2019-07-10,7,0.05,2358.4,1249.952,6933.696
3444,17,2019-07-10,3,0.05,6411.9,4680.687,4231.853999999998
3445,38,2019-07-10,6,0.075,1118.9,469.938,3390.2670000000007
3446,50,2019-07-10,2,0.1,5279.6,3431.74,2639.800000000001
3447,41,2019-07-10,6,0.15,1172.5,644.875,2110.5
3448,49,2019-07-10,8,0.1,1045.2,480.792,3679.1040000000007
3449,1,2019-07-10,5,0.05,1025.1,635.562,1691.4149999999995
3450,49,2019-07-10,6,0.1,5420.3,3577.398,7805.232000000002
3451,37,2019-07-11,2,0.05,844.2,616.266,371.4480000000001
3452,42,2019-07-11,4,0.15,3859.2,3241.728,154.36799999999857
3453,45,2019-07-11,5,0.1,3986.5,2232.44,6777.049999999999
3454,15,2019-07-12,5,0.15,1829.1,859.677,3475.2899999999995
3455,11,2019-07-12,8,0.3,2425.4,1455.24,1940.3200000000015
3456,14,2019-07-12,2,0.15,1078.7,679.581,474.62799999999993
3457,5,2019-07-12,7,0.1,3189.2,2423.792,3125.415999999999
3458,18,2019-07-12,7,0.05,810.7,664.774,737.7370000000005
3459,18,2019-07-12,4,0.05,3819.0,2062.26,6263.16
3460,7,2019-07-13,8,0.075,3564.4,2566.368,5845.616000000002
3461,48,2019-07-13,1,0.05,2351.7,1011.231,1222.8839999999998
3462,33,2019-07-13,1,0.3,1165.8,827.718,-11.658000000000015
3463,48,2019-07-13,7,0.05,1112.2,633.954,2958.452000000001
3464,50,2019-07-13,5,0.1,877.7,623.167,833.8150000000002
3465,26,2019-07-14,6,0.15,1788.9,1431.12,536.670000000001
3466,37,2019-07-14,3,0.075,2546.0,1374.84,2940.630000000001
3467,37,2019-07-14,2,0.05,2465.6,1725.92,1232.7999999999993
3468,43,2019-07-14,1,0.15,5956.3,4228.973,833.8820000000005
3469,34,2019-07-14,5,0.05,1072.0,686.08,1661.5999999999997
3470,19,2019-07-14,8,0.1,978.2,674.958,1643.3760000000002
3471,33,2019-07-14,5,0.2,180.9,79.596,325.62
3472,41,2019-07-14,1,0.05,857.6,428.8,385.92
3473,41,2019-07-14,1,0.075,5755.3,3740.945,1582.7075
3474,3,2019-07-14,8,0.075,2485.7,1988.56,2485.7000000000007
3475,30,2019-07-15,1,0.1,864.3,639.582,138.2879999999999
3476,17,2019-07-15,8,0.075,817.4,498.614,2059.8480000000004
3477,25,2019-07-15,5,0.075,1038.5,675.025,1427.9375
3478,32,2019-07-15,4,0.15,1092.1,928.285,0.0
3479,13,2019-07-15,3,0.075,3825.7,1912.85,4877.7675
3480,20,2019-07-15,2,0.1,167.5,128.975,43.55000000000001
3481,24,2019-07-15,7,0.075,3939.6,2127.384,10617.222000000002
3482,19,2019-07-15,5,0.15,261.3,167.232,274.3650000000001
3483,12,2019-07-15,5,0.15,2385.2,1454.972,2862.2399999999993
3484,10,2019-07-15,1,0.4,3865.9,3131.379,-811.8389999999999
3485,2,2019-07-16,5,0.05,3832.4,1571.284,10347.48
3486,1,2019-07-16,2,0.1,3852.5,2658.225,1618.0500000000002
3487,26,2019-07-16,1,0.075,214.4,137.216,61.103999999999985
3488,47,2019-07-16,5,0.2,254.6,178.22,127.30000000000004
3489,22,2019-07-16,5,0.3,1092.1,436.84,1638.1500000000003
3490,20,2019-07-17,2,0.1,1688.4,911.736,1215.648
3491,1,2019-07-17,2,0.15,3021.7,1269.114,2598.6619999999994
3492,42,2019-07-17,8,0.4,3926.2,2866.126,-4083.2480000000032
3493,34,2019-07-17,1,0.15,2257.9,1241.845,677.3700000000001
3494,49,2019-07-17,2,0.05,2586.2,2172.408,568.9639999999999
3495,28,2019-07-17,1,0.05,1065.3,617.874,394.16099999999994
3496,31,2019-07-17,5,0.075,3075.3,1322.379,7611.367500000001
3497,29,2019-07-17,7,0.05,1165.8,547.926,3917.0879999999997
3498,48,2019-07-17,3,0.075,5875.9,2467.878,8901.988499999998
3499,45,2019-07-18,3,0.075,207.7,145.39,140.19750000000005
3500,45,2019-07-18,2,0.1,1038.5,872.34,124.61999999999989
3501,47,2019-07-18,1,0.4,6023.3,4758.407,-1144.4270000000001
3502,19,2019-07-18,5,0.05,964.8,501.696,2074.3199999999997
3503,14,2019-07-18,7,0.4,2371.8,1351.926,498.078
3504,9,2019-07-18,5,0.2,884.4,742.896,-176.87999999999988
3505,11,2019-07-18,7,0.05,2941.3,2058.91,5147.2750000000015
3506,30,2019-07-18,1,0.05,1762.1,1251.091,422.904
3507,45,2019-07-18,3,0.05,6398.5,5118.8,2879.324999999999
3508,40,2019-07-19,7,0.2,1963.1,1197.491,2610.9230000000002
3509,4,2019-07-19,1,0.1,1038.5,654.255,280.395
3510,49,2019-07-19,7,0.05,1226.1,674.355,3433.079999999999
3511,47,2019-07-19,1,0.15,1219.4,841.386,195.10400000000004
3512,17,2019-07-19,6,0.3,5748.6,2989.272,6208.488000000003
3513,33,2019-07-19,6,0.2,777.2,334.196,1725.3839999999998
3514,45,2019-07-19,3,0.15,917.9,761.857,55.07399999999984
3515,31,2019-07-19,6,0.15,1051.9,462.836,2587.674000000001
3516,10,2019-07-19,5,0.1,1132.3,679.38,1698.4499999999998
3517,28,2019-07-19,1,0.15,6164.0,3020.36,2219.0399999999995
3518,45,2019-07-19,4,0.05,2539.3,2082.226,1320.4359999999997
3519,32,2019-07-20,5,0.15,6117.1,3792.602,7034.665
3520,19,2019-07-20,1,0.075,3852.5,2465.6,1097.9625
3521,32,2019-07-20,3,0.05,3832.4,2069.496,4713.852000000001
3522,7,2019-07-20,8,0.1,1125.6,799.176,1710.9119999999994
3523,38,2019-07-20,6,0.05,3088.7,1420.802,9080.778
3524,29,2019-07-20,6,0.05,1038.5,841.185,872.3400000000006
3525,27,2019-07-20,7,0.1,757.1,431.547,1748.9009999999998
3526,9,2019-07-20,7,0.05,214.4,100.768,720.384
3527,39,2019-07-21,4,0.05,750.4,607.824,420.22400000000016
3528,28,2019-07-21,6,0.2,1045.2,606.216,1379.6640000000004
3529,43,2019-07-21,6,0.05,194.3,163.212,128.2380000000001
3530,38,2019-07-21,7,0.075,234.5,147.735,484.24249999999984
3531,29,2019-07-21,4,0.075,3597.9,2698.425,2518.529999999999
3532,32,2019-07-21,4,0.1,790.6,387.394,1296.5839999999998
3533,17,2019-07-21,5,0.1,6177.4,3891.762,8339.489999999998
3534,11,2019-07-21,6,0.075,1112.2,544.978,2902.8420000000006
3535,30,2019-07-21,1,0.1,1822.4,1530.816,109.34400000000005
3536,33,2019-07-21,5,0.05,737.0,302.17,1989.8999999999999
3537,23,2019-07-21,1,0.1,790.6,656.198,55.341999999999985
3538,40,2019-07-21,7,0.05,1011.7,505.85,3186.855
3539,20,2019-07-22,2,0.05,1165.8,489.636,1235.748
3540,44,2019-07-22,2,0.075,2211.0,1392.93,1304.4899999999998
3541,4,2019-07-22,2,0.075,750.4,487.76,412.72
3542,19,2019-07-22,8,0.075,1051.9,725.811,1977.5720000000001
3543,33,2019-07-22,7,0.1,5427.0,3201.93,11776.590000000002
3544,23,2019-07-22,3,0.1,2505.8,1854.292,1202.784000000001
3545,28,2019-07-22,3,0.075,3162.4,2624.792,901.284000000001
3546,22,2019-07-22,1,0.05,3122.2,1717.21,1248.8799999999997
3547,8,2019-07-22,2,0.15,1125.6,450.24,1013.04
3548,50,2019-07-22,3,0.05,2385.2,1311.86,2862.239999999999
3549,49,2019-07-22,8,0.15,3832.4,2376.088,7051.615999999998
3550,16,2019-07-22,1,0.15,1762.1,722.461,775.3239999999998
3551,18,2019-07-23,4,0.075,978.2,469.536,1741.1960000000001
3552,15,2019-07-23,6,0.1,3825.7,2218.906,7345.343999999998
3553,35,2019-07-23,3,0.05,737.0,582.23,353.7599999999999
3554,27,2019-07-23,3,0.075,1969.8,1260.672,1684.179
3555,43,2019-07-23,4,0.05,1058.6,423.44,2328.92
3556,27,2019-07-23,7,0.075,180.9,72.36,664.8075000000001
3557,2,2019-07-23,8,0.3,2519.2,1964.976,-1612.2880000000005
3558,32,2019-07-23,3,0.075,3839.1,2073.114,4434.1605
3559,21,2019-07-24,7,0.075,5226.0,3814.98,7133.490000000002
3560,25,2019-07-24,1,0.075,268.0,217.08,30.819999999999993
3561,19,2019-07-24,3,0.075,1742.0,1027.78,1750.7099999999998
3562,2,2019-07-24,7,0.05,871.0,435.5,2743.6500000000005
3563,3,2019-07-24,1,0.2,247.9,138.824,59.49599999999998
3564,13,2019-07-24,2,0.075,1869.3,915.957,1626.291
3565,21,2019-07-24,6,0.05,2579.5,1160.775,7738.5
3566,16,2019-07-24,8,0.075,1956.4,1212.968,4773.616
3567,20,2019-07-24,1,0.05,2519.2,1864.208,529.0319999999997
3568,46,2019-07-25,1,0.4,797.3,597.975,-119.59500000000008
3569,30,2019-07-25,3,0.075,5366.7,3542.022,4266.526500000001
3570,30,2019-07-25,3,0.2,3343.3,1370.753,3911.661000000001
3571,20,2019-07-25,2,0.2,3939.6,2836.512,630.3359999999993
3572,36,2019-07-25,5,0.075,2659.9,1542.742,4588.327500000001
3573,49,2019-07-26,4,0.1,737.0,405.35,1031.7999999999997
3574,13,2019-07-26,4,0.075,3108.8,2549.216,1305.6960000000017
3575,9,2019-07-26,5,0.3,3423.7,2191.168,1027.1100000000001
3576,20,2019-07-26,1,0.05,180.9,121.203,50.652000000000015
3577,12,2019-07-26,8,0.05,1232.8,505.448,5325.695999999999
3578,47,2019-07-26,7,0.075,6311.4,3218.814,18334.617000000002
3579,7,2019-07-26,4,0.15,1072.0,728.96,728.96
3580,36,2019-07-26,7,0.075,268.0,155.44,647.22
3581,42,2019-07-27,7,0.05,951.4,627.924,1931.3419999999996
3582,35,2019-07-27,5,0.1,2592.9,2203.965,648.2249999999999
3583,23,2019-07-27,6,0.075,1159.1,741.824,1982.0610000000004
3584,17,2019-07-27,1,0.075,2532.6,1646.19,696.4649999999997
3585,33,2019-07-27,6,0.2,1996.6,1557.348,239.5920000000001
3586,23,2019-07-27,5,0.075,1051.9,610.102,1814.5275000000004
3587,29,2019-07-27,2,0.15,1842.5,773.85,1584.55
3588,42,2019-07-27,5,0.1,2438.8,1926.652,1341.3400000000001
3589,37,2019-07-28,2,0.15,3999.9,2279.943,2239.9439999999995
3590,39,2019-07-28,6,0.075,3892.7,2413.474,7123.640999999999
3591,13,2019-07-28,3,0.1,3959.7,3048.969,1544.2829999999985
3592,5,2019-07-28,4,0.05,6204.2,4963.36,3722.5200000000004
3593,11,2019-07-28,2,0.075,1098.8,791.136,450.50800000000004
3594,36,2019-07-28,4,0.2,1916.2,1398.826,536.5360000000001
3595,30,2019-07-28,8,0.1,3986.5,3149.335,3508.119999999999
3596,45,2019-07-29,7,0.15,2532.6,1874.124,1950.102
3597,34,2019-07-29,4,0.075,1011.7,566.552,1477.0819999999999
3598,4,2019-07-29,8,0.05,6331.5,2975.805,24312.960000000003
3599,24,2019-07-29,2,0.3,5413.6,3735.384,108.27200000000084
3600,31,2019-07-29,8,0.1,234.5,136.01,600.3200000000002
3601,33,2019-07-29,5,0.2,241.2,168.84,120.59999999999988
3602,44,2019-07-29,5,0.075,247.9,168.572,303.6775
3603,9,2019-07-29,6,0.3,6559.3,3345.243,7477.602000000002
3604,25,2019-07-29,3,0.15,1989.9,1591.92,298.4849999999997
3605,18,2019-07-29,8,0.05,964.8,627.12,2315.5199999999995
3606,1,2019-07-30,8,0.075,1072.0,536.0,3644.8
3607,14,2019-07-30,4,0.05,187.6,146.328,127.56799999999998
3608,41,2019-07-31,6,0.05,3919.5,1606.995,12699.18
3609,35,2019-07-31,7,0.05,2418.7,1547.968,5248.578999999999
3610,14,2019-07-31,8,0.4,3350.0,1641.5,2948.0
3611,42,2019-07-31,2,0.075,3966.4,2221.184,2895.4719999999998
3612,27,2019-07-31,5,0.2,3999.9,2279.943,4599.884999999999
3613,32,2019-07-31,6,0.2,1192.6,536.67,2504.46
3614,22,2019-07-31,6,0.15,1085.4,857.466,390.7440000000008
3615,35,2019-07-31,4,0.05,5728.5,3437.1,8019.9
3616,7,2019-07-31,4,0.075,1045.2,533.052,1735.0320000000002
3617,28,2019-07-31,8,0.05,2633.1,1474.536,8215.271999999997
3618,42,2019-07-31,7,0.05,1855.9,1447.602,2208.5209999999997
3619,11,2019-07-31,2,0.075,2345.0,1664.95,1008.3499999999999
3620,32,2019-08-01,4,0.075,5735.2,2810.248,9979.247999999998
3621,8,2019-08-01,4,0.05,2271.3,1612.623,2180.4480000000003
3622,1,2019-08-01,4,0.05,1849.2,1312.932,1775.232
3623,4,2019-08-01,7,0.1,3832.4,1647.932,12608.596
3624,1,2019-08-01,6,0.05,2613.0,1776.84,4233.0599999999995
3625,18,2019-08-01,5,0.15,187.6,157.584,9.380000000000024
3626,35,2019-08-01,1,0.3,180.9,115.776,10.854
3627,26,2019-08-01,3,0.075,5138.9,3597.23,3468.7575
3628,35,2019-08-01,7,0.05,6210.9,4223.412,11738.600999999995
3629,33,2019-08-01,3,0.075,254.6,201.134,103.11300000000003
3630,46,2019-08-01,3,0.1,1005.0,502.5,1206.0
3631,30,2019-08-01,2,0.05,2432.1,1580.865,1459.2599999999998
3632,22,2019-08-01,2,0.075,247.9,126.429,205.757
3633,33,2019-08-01,2,0.1,1132.3,668.057,702.0259999999998
3634,29,2019-08-02,8,0.075,1038.5,664.64,2367.7799999999997
3635,50,2019-08-02,4,0.05,207.7,89.311,432.01599999999996
3636,19,2019-08-02,7,0.05,2311.5,1733.625,3236.1000000000013
3637,35,2019-08-02,2,0.075,3001.6,2341.248,870.4639999999999
3638,4,2019-08-02,2,0.05,167.5,110.55,97.15
3639,38,2019-08-02,4,0.075,3859.2,2006.784,6251.903999999999
3640,19,2019-08-02,3,0.05,234.5,133.665,267.33000000000004
3641,1,2019-08-02,4,0.15,1031.8,691.306,742.8959999999997
3642,18,2019-08-02,5,0.05,3819.0,2826.06,4009.950000000001
3643,27,2019-08-02,7,0.075,3678.3,2464.461,6565.765500000003
3644,31,2019-08-02,6,0.075,971.5,417.745,2885.3550000000005
3645,47,2019-08-02,2,0.4,6009.9,4507.425,-1802.9700000000012
3646,47,2019-08-02,1,0.4,1118.9,783.23,-111.88999999999999
3647,45,2019-08-02,7,0.05,2693.4,2073.918,3393.6839999999993
3648,18,2019-08-03,4,0.05,1748.7,1346.499,1259.0640000000003
3649,22,2019-08-03,2,0.075,1728.6,1175.448,847.0139999999997
3650,28,2019-08-03,1,0.4,3959.7,2217.432,158.38799999999992
3651,3,2019-08-03,2,0.05,783.9,423.306,642.7979999999999
3652,6,2019-08-03,7,0.075,1795.6,1400.568,1822.533999999999
3653,41,2019-08-03,4,0.15,5969.7,3343.032,6924.851999999999
3654,38,2019-08-03,2,0.075,2579.5,2115.19,541.6949999999997
3655,34,2019-08-04,5,0.3,221.1,128.238,132.6599999999999
3656,44,2019-08-04,7,0.1,2445.5,1393.935,5649.105
3657,42,2019-08-04,6,0.3,1118.9,626.584,939.8760000000004
3658,43,2019-08-04,6,0.15,1246.2,598.176,2766.5639999999994
3659,3,2019-08-04,8,0.05,1199.3,575.664,4509.368
3660,41,2019-08-04,5,0.075,174.2,116.714,222.10499999999996
3661,46,2019-08-05,3,0.075,5976.4,3227.256,6902.742
3662,11,2019-08-05,7,0.075,3423.7,2533.538,4433.691499999997
3663,28,2019-08-05,2,0.2,1025.1,584.307,471.5459999999998
3664,50,2019-08-05,5,0.05,3979.8,2626.668,5770.710000000001
3665,32,2019-08-05,5,0.05,3825.7,3213.588,2104.134999999999
3666,28,2019-08-05,5,0.05,3892.7,2063.131,8174.669999999998
3667,8,2019-08-05,7,0.05,1018.4,672.144,2067.352
3668,25,2019-08-06,6,0.2,1005.0,783.9,120.60000000000014
3669,28,2019-08-06,1,0.05,5333.2,4159.896,906.6440000000002
3670,43,2019-08-06,8,0.075,2378.5,2021.725,1427.1000000000022
3671,20,2019-08-06,5,0.05,1989.9,1452.627,2188.8900000000012
3672,37,2019-08-06,6,0.05,2479.0,2007.99,2082.360000000001
3673,10,2019-08-06,7,0.075,984.9,551.544,2516.4195000000004
3674,5,2019-08-06,7,0.05,891.1,516.838,2307.9490000000005
3675,26,2019-08-06,7,0.1,4013.3,2969.842,4494.896000000001
3676,5,2019-08-06,7,0.075,6331.5,3292.38,17949.802499999998
3677,14,2019-08-06,2,0.075,5286.3,2537.424,4704.807000000001
3678,32,2019-08-06,3,0.05,1715.2,1011.968,1852.4160000000002
3679,41,2019-08-06,5,0.075,1065.3,703.098,1411.5224999999998
3680,34,2019-08-07,1,0.075,2505.8,1553.596,764.2690000000002
3681,15,2019-08-07,6,0.075,1005.0,743.7,1115.5499999999997
3682,28,2019-08-07,6,0.075,1005.0,623.1,1839.1499999999999
3683,18,2019-08-07,5,0.15,1755.4,947.916,2720.8700000000003
3684,20,2019-08-08,1,0.075,1815.7,1143.891,535.6315
3685,13,2019-08-08,8,0.05,2479.0,1090.76,10114.320000000002
3686,20,2019-08-08,5,0.075,2405.3,1250.756,4870.7325
3687,40,2019-08-08,4,0.15,5480.6,3946.032,2849.9120000000003
3688,19,2019-08-08,5,0.1,268.0,166.16,375.19999999999993
3689,36,2019-08-08,6,0.075,6331.5,2595.915,19564.335
3690,8,2019-08-08,4,0.2,730.3,365.15,876.3600000000001
3691,27,2019-08-08,3,0.075,187.6,146.328,81.606
3692,22,2019-08-08,4,0.3,3819.0,2329.59,1374.8400000000001
3693,48,2019-08-08,2,0.1,241.2,135.072,164.01599999999996
3694,19,2019-08-08,8,0.2,1299.8,961.852,623.9039999999995
3695,7,2019-08-08,3,0.1,1112.2,456.002,1634.9340000000002
3696,49,2019-08-08,8,0.075,4006.6,2844.686,6891.351999999999
3697,32,2019-08-09,8,0.05,978.2,596.702,2660.7040000000006
3698,38,2019-08-09,4,0.05,1045.2,616.668,1505.0880000000002
3699,47,2019-08-09,3,0.15,5621.3,2754.437,6071.004000000002
3700,50,2019-08-09,1,0.3,1092.1,862.759,-98.28899999999999
3701,24,2019-08-09,4,0.075,877.7,438.85,1492.0900000000001
3702,36,2019-08-09,5,0.075,1889.4,1190.322,2786.8650000000016
3703,48,2019-08-10,8,0.075,1078.7,485.415,4099.0599999999995
3704,27,2019-08-10,6,0.075,1145.7,928.017,790.5329999999999
